1beba8e9f3fd4328a37113536901fa92,25607
a80b3d8990f540519aeeb20c3ff4ca45,101
5852c88ccf3643768bb54b9b20589206,99
2194fef0a7ad41b4a02bfaff492e775e,99
ea2c1aefb3b54efd80bf2ef9eee4ec29,97
3269ff98663947409f10e526abaa7a15,88
b8e85c82f62f4510961ae7fff7a1bda4,83
0653cd0db860403397cfb53615f10235,83
d37c24a43d564e6494d419ec5f080089,82
4885d0fa72304c178ebf2dfd1b7b8e2a,80
362e73cc2c134cf58514b3aa60d22c7f,79
f1d9cde0e2a342f5b50a43c95da81c9b,73
180327155556407,61
2668679ef0cb440ab5204f82242bcc18,53
f1dfe9f5cce2442cba878cecd838c80e,51
68babdb7ce2f406ea9bf282666460ff4,46
23d3a728ea4b6ec3b5715936b32a49fe,43
180327155603094,43
6fbbd735c290a9545727f41f920d2d12,41
fd00aadc8e3a41958dd4b90703e230a0,41
9de2aee493d54bd79b1feb75ca36af8a,40
0001a9437b86a8ba9ccaa825a0c4c1be,39
a3c8ac855fa5404f98cf637b0fcfb2b7,37
674125d4bb3340838c9f131d92984d4d,33
250289e6b9ea4e01bcdd45518b809e50,30
180327155554266,28
1111d121f0294e3a867aba781c8e1b65,27
5098a0136e79452dbe64ea90f7a495de,27
d383f456db6b5bab1ea553b222f4e476,27
5005203a8c334831a91fc79df13d5026,25
004a33ce124f42dbaf84d3f6c2e967ca,23
180327155606444,22
9473928ea9ab4dfc84e283dde0e179a8,21
6921d00f07fd48e6916b9f7c4177ce8e,19
180327155601999,19
180101979596104,18
180202164748551,18
180101875311825,16
180101130469414,16
180101883864510,15
f26c53e2265448d384276cd69a324056,15
d8b87a5d2da83906a6eb6bbbf2ebb626,14
734f01b1eafdb85e14dc9fcced3c39ce,14
cbb133501412b31d2c149555e67f9505,14
180101127053017,13
078991cf16394069ac17b3422b06a07d,13
96920185eecc4fa39496804c29890c93,12
180327155606527,12
190716115815036,11
180101868539558,11
180101220132719,11
675580c1054f08b42aa8954bdb7f28e1,11
180101917387873,11
180327155611097,10
96ad5ba1b9514c67abfd39e0c4e47a0b,10
180101219383670,10
b7beda47746f478c966fe7c69ae101dc,10
180101457046978,10
180327155556366,10
180101995745148,10
f1bab4f8aed6477f8de9950ced19d26a,10
f6c639cbd9920f41bfbf1c481ad38e7c,9
180101460657290,9
a218c76b4b4543bf86bc222064dd6bcb,9
180101832610429,9
54ec91630f2346d9a8e1d03d10479cd0,9
180101259816278,9
180328223227185,8
5e6cd5d1157042f9ae757660cb904c8b,8
def48f678c40b66e2fd0a2e9807fcee2,8
180327155551004,8
180101663581674,8
c0b9490b39564862974f5f2c2a797874,8
180327155550326,8
dbe4842772dc49cc858c44eff2f3580f,8
60ce014f87ef4a6e8088cc9f6d895ed3,8
180101424640947,7
180101323814397,7
180327155601935,7
73b391ceede74551964cc2ab91d25bdd,7
181022121041271,7
180101430908725,7
180328234033939,6
180101808493824,6
180101902498914,6
180101771762137,6
180101272933764,6
180327155608924,6
555c1763f8a33fae09d81c787fba88f5,6
22116473411c49688f569ea9d97ed9ba,6
180327155552727,6
180101959248489,6
b928cdff4a5247929a8f62ab71b79f0e,6
180101705018048,6
180301152843425,6
b1be13fdcc099ced8b780a2cbbf8673a,6
180328234044753,6
7d406fea29b77a790543117ab67f64fa,6
f6b3c30d034ff7df7cea2501c9e9ce16,6
180101139728072,6
180620134242881,6
180101310369280,6
180101366738945,6
030ff45512654645b5b37cffc10b6a44,5
15f30fc74532490d8155dd090149c0ea,5
180101973588006,5
6b15b8a99123447ca52b56168b6dfc18,5
1c579faa1425572418d19288bf3845ea,5
0002ff980dabc9b7ba10bc3d8a8c3b44,5
be4d47db9e85413da6ac3086b9c79110,5
180101475613212,4
180101382710443,4
4097a32ff43451a2b8ce69ce58f25f30,4
180101897268187,4
180101351895307,4
697c1482f02e4ddca9572d59ac694c16,4
180101657553275,4
82529e8951c94d0b89790c6aa33d3378,4
180327155609002,4
180328234028473,4
180101529237225,4
180328223214702,4
e3021eab94fe462fa68250e37e23e5bc,4
180328234029389,4
180101691502606,4
180101425262591,4
180925132402795,4
50b2c6ee20354a65f02afa41c95fd531,4
180101959034842,4
180327155608541,4
180101566706235,3
180101496170416,3
180101630653426,3
180101972815990,3
0586f6ba1b9c7cf544c0d764490ed34d,3
d1e6302d517c73406ce55efe5ed77914,3
1801016694015561,3
180101555685583,3
180101243728221,3
eec2fbd4b5294f508c9c27ccca2446c9,3
180101285456118,3
180101179260371,3
7494cfeb3c5e8a0391b8137e9ae7f0c4,3
ff4a3df42e8f33d7d5b0b47a2073514f,3
180101787685213,3
180101830759093,3
e760c39777624155ae5739194b32ca60,3
180101732236644,3
180101449610134,3
1f15bfb1cb5e4bc0abaec4360036223c,3
180101127705791,3
6b37b8738d0daf2268ee4e0c728b4d59,3
4435951b7da83f086dda095aee7f37a1,3
180101519919415,3
180101626616550,3
180101142104007,3
180101558165227,3
a3e102b0473a4a4ba21bb5ca34722a44,3
180101105821229,3
c4accbe178b3044018c4c1512815400f,3
180101158627261,3
180328223214608,3
180101551329340,3
180101352774996,3
180101692978768,3
180101151739180,2
180101763249376,2
b1c9887ed0634f81b761716e15e31263,2
180101189147983,2
180101963955531,2
180101648687342,2
b1cb9ce1cec347ecbc1fedb227abd818,2
180101792666042,2
394bff40c1298ae74cf05a52a23870a5,2
180403110936313,2
180101765241075,2
180101958762221,2
180101224126838,2
180101331965454,2
180101717290026,2
180101583161177,2
180101422895492,2
180101558796057,2
180101432301311,2
180101617771815,2
f84f3b00896c4ba9a165dd7d5e9e2cb2,2
180101636395298,2
180101312036247,2
180327155611057,2
180101279381023,2
180101359792417,2
180101638110235,2
180101831380821,2
180101919661707,2
180101267289214,2
180101905354360,2
180101270601440,2
180101344887968,2
b64b475a8dfd4e9b8d1e021fc863c4cb,2
180101511372322,2
180101733238449,2
180101667876787,2
180101627047724,2
58eb570022ac4769ae841d1a0c55e3cc,2
180101200145006,2
180101609913731,2
180101110486814,2
c8342a717a51a18d24dbaedc5759f59c,2
180101318768768,2
180101647556816,2
180101793504618,2
180101763174534,2
180101627862872,2
180101221342169,2
180509165732801,2
180101157103841,2
180101624288820,2
180101855102252,2
180101981862780,2
180101716397395,2
180101517287657,2
180101876082684,2
180101860355635,2
180101592784532,2
180101773068096,2
180101364878606,2
74b5380e5fb54f28a7692b3ae173d3d1,2
180101865518946,2
a56d1ca8680b45de9603c7efb334f996,2
180101675320764,2
180101243155267,2
180101650760790,1
180101195501960,1
180101215224578,1
180101622277289,1
43289bb547ac7f86f0724de6dce02ea0,1
288c63ddbc574188b5879cb7351c0bb0,1
180101943824689,1
180101261743085,1
180101404563699,1
180101199240943,1
180101395180175,1
180101885443224,1
455f9bcbd4aa4275ab8a05202ecd542a,1
180101386570377,1
180101375117462,1
f5cb3b2c0820405fa60955b108169b17,1
180101988908608,1
180101302136675,1
07529f661d5148d88f49053c363ee134,1
180101329661378,1
180101344519114,1
180328223215008,1
180101944621037,1
180202170902275,1
180101262314890,1
180101420132129,1
180101972053522,1
180101123013065,1
180101358096381,1
180202170902299,1
180101124429112,1
180101460583973,1
180101784757825,1
672b7db946834f748d933fc0baf29d7a,1
180101475842465,1
180101460278981,1
180101315869057,1
3f049e902fa04e8c8916d0bfd4b069c8,1
848d46fce203478587f31e578dd32541,1
180101592252625,1
180101172316719,1
7de3d4f2d8f44ffca27a2b250dcdffd3,1
180101377993410,1
180101475560372,1
180101526572777,1
180509171341857,1
180101988275849,1
180101414295868,1
180101749019595,1
180101961497806,1
180101939629211,1
180101279590462,1
180101989807961,1
180101241586016,1
180101117361835,1
180101378111008,1
180101307102726,1
180101149915530,1
180101501114808,1
180101796799418,1
180101479425821,1
180101677950619,1
180101474597434,1
787f446bedcc4e408afc979660d4edac,1
180101197547547,1
180101651072530,1
180201160921438,1
180101356467895,1
180101252565856,1
180101670394267,1
180101314811127,1
180101392141534,1
190419154110458,1
180101385407279,1
180101914624636,1
be9ddf5ba1fe48ccbb9cf68749477487,1
180101540679479,1
180101825693766,1
180101603204445,1
fdd87e988e45a950c2e185c6b4ede30e,1
180101863688707,1
180101411269113,1
180101597698775,1
180101184642995,1
180101785064720,1
180101701020970,1
180101742151522,1
88e85c1059f842cdafc9e73c6347dd90,1
6e1516f7cffb4e43a384c6a113df7b88,1
1f3686d08d82b6f3c7b911084666807b,1
180101236835748,1
180101664085786,1
180101825454136,1
180426150944519,1
180202170902438,1
180101240991479,1
180101951890586,1
180101136837380,1
180101969873800,1
180101329682542,1
180101951665507,1
180101601900849,1
180101864370575,1
180101204269137,1
180101994766686,1
180101556901395,1
180101391048241,1
180101115475119,1
158d6e66ef0545838ffd4f3390dc8aef,1
180101664172011,1
000620ddad70d15f99eb1470f0140d30,1
180101818627034,1
180101478993164,1
180101569393649,1
180101989174171,1
180101939926190,1
180101374784482,1
180101459560266,1
180101956416906,1
fcfaa371af294392a385fbf0b4ded84c,1
180101766809254,1
180101514615649,1
180101610614223,1
180101384916946,1
180101767759879,1
180101178581228,1
180101626853079,1
846c6ed0d56cdc2db4d7bf56be024fb8,1
180101151408481,1
180101224115188,1
180101831360411,1
180101907334912,1
180101379195040,1
180101878753175,1
180201160917680,1
180101268309728,1
180101399151513,1
180101708531482,1
180101880659521,1
180101953494798,1
bcf02e32388502b1f9ff5725e6c115d1,1
369ee5bf55f6a324de9c6fa9b16cf67e,1
57136fcdc18a215b241e87c91483e4d0,1
180101738707700,1
180101568404920,1
f57958b24e394a7085c0dfb52fc1b4a3,1
180101670298118,1
180101101444383,1
180101119534291,1
180101418938831,1
180329101347878,1
180101165918234,1
4f6b0141118049558d9da3ec66186f6f,1
180101586123182,1
180101196422503,1
180101619240157,1
180101774596084,1
180101776141531,1
180101234811292,1
180101503363363,1
180101156086027,1
180101180530934,1
ce4936b6781c08968e2deeb2d1a73ff7,1
180101979157202,1
180101597157052,1
180101999122979,1
180101446329264,1
180101605441583,1
180101753972218,1
180101576564476,1
180101753838200,1
180101915238309,1
180101723556588,1
181206144537906,1
12fd45934f832ecabe9a9a27e9c7529e,1
180101493977350,1
180101913888219,1
180101650859210,1
180101339516116,1
180328223215105,1
180101621233960,1
180101373890971,1
180101241520637,1
180101352819227,1
180101178635023,1
180101648023202,1
180101482852997,1
180101494417391,1
180101473447789,1
180101440386378,1
180101913185622,1
180101419505079,1
190429154424216,1
180101146266879,1
180101343309455,1
180101971328555,1
180101751176032,1
180101122044486,1
180101789773548,1
180101552007076,1
180101683246993,1
180101395352273,1
180101246936612,1
180101454019627,1
180101569668651,1
180101445445686,1
180101391135522,1
180101467460797,1
180101158616406,1
180101938960813,1
180101635923497,1
180101414956572,1
180101246738212,1
180101566752445,1
180101440006200,1
180101387360514,1
180101855004720,1
180101250429804,1
4a2a9a3d1c4f392b5aa097bc59ecc009,1
fa45d17ac5c1f8360630f9e9dd918301,1
180101958809336,1
180101296574209,1
180101585926367,1
180101307772616,1
180101172116936,1
180101747273535,1
180101501454929,1
180101810857354,1
180101325306594,1
180101883003730,1
180101245002446,1
180101161591638,1
180101668305295,1
180101377873641,1
180101157418431,1
f9b37949eecf46349b8f203f8454651f,1
180101822919700,1
180101846673352,1
180101881567516,1
180101396491574,1
180101652312247,1
180101971904584,1
9d0df44f4f6b4c959316771b22b93e67,1
180101873399251,1
180101714772999,1
180101164234343,1
180101739588269,1
180328223214913,1
180101325431861,1
180101866282420,1
180101493012509,1
180806145547568,1
180101276712795,1
180101505464337,1
ccefee226c364d1b9312a9933787c831,1
180101964007147,1
180101616512912,1
180101104963525,1
180101610986136,1
180101873945600,1
180101137586664,1
180101678090354,1
180101292689155,1
180101819968566,1
180101279038237,1
180101584747284,1
180101496577567,1
180101895592452,1
180101688919580,1
180101995044135,1
180101618781139,1
180101505872050,1
180101736828200,1
180202170902397,1
180101678429519,1
66f47e58bee6439eb18619ad01319c93,1
180101552039916,1
180101980363425,1
180101594568268,1
180101418046041,1
180101439784197,1
180101669278543,1
180101133861478,1
180101774711159,1
180101793528842,1
180101920359819,1
4bebf529ec8dbaf3ef7c53f4c1551083,1
180101391552052,1
180101623458157,1
180101583014996,1
180101332811213,1
180101247520655,1
180101928762895,1
180101352164366,1
190619120458624,1
180101781184494,1
180101227228461,1
180101471341903,1
a154095fc7338f85e6f887a0498e5b9e,1
180101678384609,1
180101977773350,1
180101969753209,1
180101465593627,1
180101626190423,1
180101253978626,1
180101124259739,1
180101511956918,1
180101999654467,1
180101618579168,1
180101786062737,1
180101469165609,1
180101583759896,1
180101834496056,1
180101981436208,1
180206093443408,1
180101604299867,1
180101230009794,1
180101810770484,1
180101318308861,1
180101416767239,1
180101358764544,1
180101422035483,1
180101812931958,1
180101918220405,1
2b12c64fd3190a428ea5fbda71a72a41,1
180101984040038,1
180101769493717,1
180101171795272,1
180101849765419,1
2e040b3344b24b34832176b02fd7b2d4,1
181031142318601,1
180101174065670,1
180101876215931,1
180101159153602,1
180202170902357,1
180101473693270,1
4b7bc02c3364be8d6c223ab1a63cc551,1
180328223214262,1
180101584976714,1
180101202306414,1
180428105627759,1
180101403455276,1
180101714786846,1
180101594949393,1
180101872103509,1
180101670912947,1
180306165415827,1
180101442572319,1
180101699763726,1
180101136879851,1
180101237929687,1
180101614158620,1
180101362948254,1
88e5935ec9b548588ccafb38a5ddc2e7,1
180101710311983,1
180101749429797,1
180101844587356,1
180101474525844,1
180101893641011,1
180101808430290,1
180101187606727,1
180101593080354,1
180101658271570,1
180101453555446,1
180101340029029,1
180101402243798,1
180101431972891,1
180101760933598,1
180101851928478,1
180101634893269,1
180101464239916,1
180309151533827,1
180101359932881,1
180101311266948,1
00038c2ae1c34060a2e58b36b6e9ad63,1
180101598884655,1
180126160250300,1
2afd9d6515034f76b78d063a4d6b2278,1
180101645602408,1
180101431010289,1
180101698090816,1
